wl,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm
588,8.027267115781965e-79,1.2637069142568633e-62,1.871914043606437e-40,2.0260194895786235e-26,5.753346475544765e-16,4.150417312447357e-7,0.012879489090048019,0.9261790220033124,0.04507496904074898,2.8349685689370067e-8,1.608352407484666e-20,1.0291839307005556e-34,4.850026667759467e-46,5.595875824407497e-69
589,2.008408631113984e-79,3.164621026812153e-63,4.750970317648062e-41,5.3716240911499705e-27,1.770681494669421e-16,2.0508702327194204e-7,0.009179837539818856,0.8829733528918332,0.05871810582439188,4.642841500470605e-8,2.8177997798795487e-20,1.8256336182623931e-34,8.611375606271587e-46,9.946112038184694e-69
590,1.6662e-82,5.600899999999999e-66,7.4528e-43,3.2117999999999998e-28,3.4926e-17,1.0866e-7,0.0067186,0.83935,0.074166,6.918e-8,4.3675e-20,2.8491e-34,1.3446e-45,1.5539e-68
591,1.0663997232531003e-82,3.5848008543753987e-66,4.772527705473113e-43,2.0603067247105324e-28,2.2563013867706068e-17,7.339893245445454e-8,0.005037472165982716,0.7900517314253186,0.09385293418227526,1.3687385241837128e-7,2.515540763599397e-19,8.763099136560394e-33,7.276589403131233e-44,4.892990701002746e-66
592,5.9988238579896276e-83,2.0166800464956378e-66,2.68735372439782e-43,1.163798254768654e-28,1.29078340494709e-17,4.5305823934452824e-8,0.0036172920273566823,0.729751030948143,0.1196825909792524,2.8862482057986194e-7,8.399787224013588e-19,3.3964047825689844e-32,2.859301555466425e-43,1.9512615504122377e-65
593,2.6664932681827523e-83,8.965478504281779e-67,1.1973931905859697e-43,5.224771824715093e-29,5.969226297382701e-18,2.4513469187223858e-8,0.0024797658057392914,0.6636714647583081,0.15052618068509194,5.226208625321669e-7,1.807716330262808e-18,7.587841094653911e-32,6.407993100463165e-43,4.3873960556740635e-65
594,6.670188549172499e-84,2.2441454024047943e-67,3.027612378494146e-44,1.365461001162422e-29,1.755956363529673e-18,1.1154662959996584e-8,0.001646599722747933,0.5970365990456488,0.18525491359395427,8.370499363229814e-7,3.1535342920828374e-18,1.3449684337825892e-31,1.1373352830306604e-42,7.797657300623923e-65
595,4.1400999999999995e-87,2.9038999999999995e-70,3.572999999999999e-46,6.2076e-31,2.7679e-19,5.3622e-9,0.0011395,0.53507,0.22274,1.2301e-6,4.8762e-18,2.0981e-31,1.7755e-42,1.2181999999999999e-64
596,2.649722958612399e-87,1.85858118385336e-70,2.287701761460691e-46,3.979716217015123e-31,1.783950754806224e-19,3.580388595937713e-9,8.28294007731357e-4,0.4758934221253117,0.2663101729373832,2.2108034902377882e-6,2.303475995430236e-17,4.874925322919424e-30,7.468914666516112e-41,2.946068399201491e-62
597,1.490529643613996e-87,1.0455388845195256e-70,1.2878395306513873e-46,2.245616176266459e-31,1.0163044364816313e-19,2.1684830805790128e-9,5.704085856985795e-4,0.4159693987545733,0.3181877189089205,4.268898617150142e-6,7.359801740889278e-17,1.8698374684346508e-29,2.9197866031852905e-40,1.173774827560667e-61
598,6.625225438093939e-88,4.647769942590116e-71,5.734546291117378e-47,1.005592147010234e-31,4.6548334075392664e-20,1.1316972672514556e-9,3.689491598001236e-4,0.358032664321179,0.3755841784117663,7.373631998943601e-6,1.56429374886332e-16,4.1673285384313896e-29,6.535938006393165e-40,2.63868667524111e-61
599,1.657041480031938e-88,1.1629940533233138e-71,1.445883783813925e-47,2.5993639850267425e-32,1.3200976335081447e-20,4.752449692825996e-10,2.2702115593444525e-4,0.3048179532585232,0.4357110919430748,1.1494250253824706e-5,2.7139223490918076e-16,7.379278472285419e-29,1.159484327306736e-39,4.689306895281035e-61
600,7.694499999999999e-92,1.1001e-74,1.2821e-49,8.9412e-34,1.6405999999999998e-21,2.0434e-10,1.4773e-4,0.25906,0.49578,1.66e-5,4.1835e-16,1.1505e-28,1.8096e-39,7.3256e-61
601,4.924561959030888e-92,7.040875799375347e-75,8.208076797422941e-50,5.729726248757524e-34,1.0555312246031997e-21,1.351875020023966e-10,1.0463449767179172e-4,0.21880563116893054,0.5596645387798125,2.7466753221524937e-5,1.6429219294746683e-15,2.028735170392239e-27,5.929308664633495e-38,1.3612381345651506e-58
602,2.7701501743978694e-92,3.960733377146692e-75,4.619748432663885e-50,3.2305151640549065e-34,5.994314876614861e-22,8.062146660353195e-11,6.944496101858622e-5,0.18108652896118202,0.6293855137568951,4.8630582427105324e-5,4.983080166265216e-15,7.675634972360965e-27,2.302650221402857e-37,5.416975238434053e-58
603,1.2312681062494056e-92,1.760583507230363e-75,2.0561259591933577e-50,1.443880754973527e-34,2.725333484181726e-22,4.079898020346902e-11,4.249407552948489e-5,0.14711471116896824,0.6993752193440715,7.970103502192324e-5,1.0427217438318428e-14,1.7051987189133573e-26,5.14674254311069e-37,1.217432351502038e-57
604,3.0791921473396163e-93,4.4043696354268805e-76,5.1732043048188847e-51,3.7013703059476667e-35,7.50693661165727e-23,1.5877129202270725e-11,2.4114526693589018e-5,0.11810219558450294,0.7640659499541653,1.2028765841116079e-4,1.7963726473581094e-14,3.015402960393745e-26,9.124696309879016e-37,2.16330695677378e-57
605,1.0696e-96,3.0452e-79,3.442899999999999e-53,9.598e-37,7.2721e-24,6.013e-12,1.4639e-5,0.095261,0.81789,1.7e-4,2.7581e-14,4.6978e-26,1.4236e-36,3.3793e-57
606,6.845525219300763e-97,1.9489756925530043e-79,2.203985967503489e-53,6.148608319806891e-37,4.6725543321580025e-24,3.9491965946941605e-12,1.0149860878374775e-5,0.076763425212616,0.8666117170568403,2.6182754807544577e-4,9.139655565211855e-14,6.324278542317079e-25,3.6427290941236976e-35,4.827105549552756e-55
607,3.8506953545707805e-97,1.0963475183134281e-79,1.2402858336166048e-53,3.4646289061866967e-37,2.647209248020479e-24,2.3260223874255295e-12,6.525523186406507e-6,0.060243831222388744,0.9154977816889454,4.265565844378964e-4,2.6103188293878053e-13,2.3503880263178026e-24,1.4027599184636355e-34,1.9179366386870458e-54
608,1.7115140021904167e-97,4.873176567973499e-80,5.518219129779756e-54,1.5463131726630586e-37,1.1968377978039539e-24,1.1471128828098197e-12,3.7927450552508494e-6,0.046107324625853485,0.9582339877926302,6.60491846762624e-4,5.357313323993834e-13,5.199325471288043e-24,3.1292948728087156e-34,4.3089591649411766e-54
609,4.279847585400367e-98,1.2188828752084758e-80,1.386165202262307e-54,3.939125327596147e-38,3.2221303172495317e-25,4.1610358546274005e-13,1.9782846160634617e-6,0.03475901201954548,0.9885061292642101,9.599380727249011e-4,9.147392545733243e-13,9.17770714417219e-24,5.54347561810253e-34,7.655679747463538e-54
610,1.1122e-101,6.159e-84,6.9197e-57,7.6784e-40,2.4108e-26,1.3663e-13,1.1089e-6,0.026604,1,0.0013212,1.3973e-12,1.4284e-23,8.6449e-34,1.1957999999999996e-53
611,7.1181462817790195e-102,3.941830481080618e-84,4.4294052498527056e-57,4.9176873874135715e-40,1.54748050546452e-26,8.922246782108616e-14,7.556866694913878e-7,0.020560293672198714,0.9948079043597343,0.0019101320028781748,3.969752830182077e-12,1.4791411816534716e-22,1.7329358849806877e-32,1.3140159230610734e-51
612,4.004025274360285e-102,2.2173516033913354e-84,2.4923583927375637e-57,2.7697988940151847e-40,8.75146337484127e-27,5.203077704165602e-14,4.72984761413703e-7,0.015342436449379103,0.9806709130792028,0.0028777343800466043,1.059382416186682e-11,5.3715530957727e-22,6.601872749157052e-32,5.2103973444326696e-51
613,1.77963977605204e-102,9.855665872617444e-85,1.1085930006960685e-57,1.2348844969100113e-40,3.939896267714735e-27,2.5119602351682793e-14,2.624194185903245e-7,0.011050342390460134,0.9597479696188043,0.004198030755775946,2.123183907846052e-11,1.1815430419065193e-21,1.469082127084307e-31,1.170075400427373e-50
614,4.449925851625305e-103,2.464786530214349e-85,2.7814264576971565e-58,3.130941732032269e-41,1.0420250403921329e-27,8.553618441139693e-15,1.2561578384463064e-7,0.00778392555436078,0.9341980174389372,0.005845044754336858,3.584612266336949e-11,2.0806127828238454e-21,2.5997343128352726e-31,2.0784737642743194e-50
615,8.649999999999999e-107,9.102100000000001e-89,1.0409e-60,4.5779e-43,5.977099999999999e-29,2.3975e-15,6.4199e-8,0.0056431,0.90618,0.0077928,5.4399e-11,3.2338999999999997e-21,4.0519e-31,3.2461999999999996e-50
616,5.536038557673097e-107,5.8254201088479426e-89,6.662657577890564e-61,2.931416454732135e-43,3.833820530832748e-29,1.5586063889267626e-15,4.3149682882073784e-8,0.004205838542589465,0.8666210509411437,0.010637852132758481,1.3468415099526873e-10,2.60069772638043e-20,6.389215580383627e-30,2.746012330083476e-48
617,3.1140612409208327e-107,3.276876514118519e-89,3.748665736451173e-61,1.6505214278595642e-43,2.1652222586653176e-29,9.017714985166113e-16,2.6414705589788813e-8,0.0029956259003905876,0.8098388355214384,0.014904163905510071,3.335629538974541e-10,9.169588645797791e-20,2.401111820189303e-29,1.0860085967494384e-47
618,1.3840696773320217e-107,1.4564726936651245e-89,1.667062286066501e-61,7.352815836209266e-44,9.716620210815147e-30,4.27881813643079e-16,1.4068596856466957e-8,0.0020306439868969786,0.7430780946311611,0.020456869611882422,6.495992813020048e-10,2.0019586702024939e-19,5.32594890332106e-29,2.4373738239863556e-47
619,3.460654944954734e-108,3.6421212534115263e-90,4.178850371212188e-62,1.857635862548592e-44,2.5349665566514038e-30,1.378238191796979e-16,6.185885415430068e-9,0.0013290747156022463,0.6735835691605894,0.02716110354550318,1.0813570058043704e-9,3.514021583883472e-19,9.412291924301878e-29,4.328602447482181e-47
620,5.032e-112,9.828699999999998e-94,1.1718e-64,2.0341e-46,1.1083e-31,3.2484e-17,2.8411e-9,9.091e-4,0.6086,0.034882,1.6274e-9,5.4521e-19,1.4659e-28,6.7596e-47
621,3.2204967772563186e-112,6.290428050334729e-94,7.5002762840184825e-65,1.3023407915733028e-46,7.104880456648226e-32,2.1043812734160482e-17,1.888787878370605e-9,6.570591059365174e-4,0.5457383176784527,0.045118286486197416,3.568824891027233e-9,3.4449281225579436e-18,1.82748432054502e-27,4.407010480294694e-45
622,1.8115466471183753e-112,3.5384270863944985e-94,4.219681318416643e-65,7.3309646117013085e-47,4.008562043850524e-32,1.2099957298494865e-17,1.1355392649350565e-9,4.488026777193114e-4,0.4801643658859648,0.059114452483219365,8.159810369192807e-9,1.1702227531818623e-17,6.750891237930906e-27,1.7369925394548681e-44
623,8.051503178522734e-113,1.572699852186903e-94,1.8762469478055618e-65,3.2638909198030737e-47,1.7945403027287068e-32,5.661783495749007e-18,5.839473123142057e-10,2.867796965338467e-4,0.41545525525425053,0.07635427523714261,1.535854340184476e-8,2.5299546879800337e-17,1.4912691995044283e-26,3.895437346865531e-44
624,2.0130849772411403e-113,3.9324909171953893e-95,4.70005016796322e-66,8.224076719365561e-48,4.633107744045943e-33,1.7386411286687643e-18,2.3660517312890317e-10,1.7343914356558808e-4,0.35518809641502425,0.09632153199404392,2.5123210956331137e-8,4.421932481852137e-17,2.630876783477178e-26,6.915838742850794e-44
625,2.1894999999999994e-117,7.754899999999998e-99,9.8737e-69,6.7357e-50,1.5369e-34,3.3988e-19,9.6106e-11,1.1123e-4,0.30294,0.1185,3.7412e-8,6.8444e-17,4.0935e-26,1.0798e-43
626,1.4012854601939897e-117,4.963170619752566e-99,6.319644956026434e-69,4.312123483732141e-50,9.84836097910334e-35,2.1958080778022026e-19,6.334484370245852e-11,7.836903864391845e-5,0.25659534498601116,0.1454411947645081,7.380028786362996e-8,3.445902245740396e-16,4.059738660217574e-25,5.432658318933359e-42
627,7.882286723723739e-118,2.7918188185081084e-99,3.5552896080419173e-69,2.426876949801781e-50,5.552220982388838e-35,1.2564175359795202e-19,3.753365817988101e-11,5.160389009467242e-5,0.21271426894885548,0.17906878503851334,1.5527248905803855e-7,1.1178273896978826e-15,1.4678462731745433e-24,2.1318340049456948e-41
628,3.503298670337631e-118,1.240846178187367e-99,1.5806540470441838e-69,1.0800149040053518e-50,2.4810943961226653e-35,5.813889552557358e-20,1.874095080607423e-11,3.1179822223467176e-5,0.17288752041869426,0.21792477793026455,2.809003463206321e-7,2.3859670425347057e-15,3.2254057473164494e-24,4.776188462051386e-41
629,8.758927467676781e-119,3.102542807110837e-100,3.957583640309683e-70,2.715918521392818e-51,6.35495606570994e-36,1.7148291635463415e-20,7.035228954844948e-12,1.7342102901507977e-5,0.1387058479256887,0.26055118054801046,4.497556023888171e-7,4.146820730247686e-15,5.67750581430557e-24,8.47601514610472e-41
630,7.125799999999999e-123,4.470799999999999e-104,6.226500000000001e-73,1.6622999999999997e-53,1.5939e-37,2.746e-21,2.485e-12,1.0336e-5,0.11176,0.30549,6.6091e-7,6.3982e-15,8.823e-24,1.3231e-40
631,4.560525292029087e-123,2.861326583460903e-104,3.9851851088086175e-73,1.064106601352707e-53,1.0210425997191669e-37,1.7703011155842565e-21,1.6269291597068245e-12,7.132682029167156e-6,0.08992394950597533,0.35575738303675963,1.1893915507345546e-6,2.6088828085154697e-14,7.0143721482113325e-23,5.146239732463416e-39
632,2.5653091117088653e-123,1.6095110920920398e-104,2.2418975683498504e-73,5.988004453480276e-54,5.753076101903324e-38,1.0090880075696238e-21,9.52928017581164e-13,4.552032568558115e-6,0.0703609918762977,0.41324931282404587,2.3003967930494834e-6,8.003386116367245e-14,2.4695807354194027e-22,2.007981728635288e-38
633,1.1401520200740997e-123,7.15354192292725e-105,9.966468604867741e-74,2.6639156066699465e-54,2.5673495080191436e-38,4.628375417628625e-22,4.643734956020911e-13,2.612392093365496e-6,0.053595859493632395,0.47482755109295227,3.978250259997134e-6,1.6803076019961284e-13,5.390197648607104e-22,4.4929198974010646e-38
634,2.8505457815955494e-124,1.7885655046227367e-105,2.4944246708246492e-74,6.688997599064149e-55,6.536454094233084e-39,1.3202658397073388e-22,1.626425157486788e-13,1.3321010787819175e-6,0.040153284740644724,0.5373538595745726,6.207276484629855e-6,2.898769861570355e-13,9.460825041196537e-22,7.969054110777896e-38
635,1.7346999999999998e-128,1.8833e-109,2.9387000000000002e-77,3.0572e-57,1.2362999999999998e-40,1.7132e-23,4.9112e-14,7.295e-7,0.030558,0.59769,8.9718e-6,4.4537e-13,1.4678999999999998e-21,1.2436e-37
636,1.1102104202726004e-128,1.205316488710621e-109,1.880847514668249e-77,1.9569295660206486e-57,7.917812179539694e-41,1.1026530223975847e-23,3.1986108748699256e-14,4.950844309552475e-7,0.02350305675348531,0.6598817880982221,1.4912013002960319e-5,1.4980296843719416e-12,9.439242806374944e-21,3.748370878302882e-36
637,6.244958440729692e-129,6.779951076242432e-110,1.0580583022325198e-77,1.1011025089456713e-57,4.4594036414076676e-41,6.266542221267483e-24,1.856509509004409e-14,3.078085558460014e-7,0.017414624988757732,0.726021791925431,2.65446706027734e-5,4.302235579387319e-12,3.216787708662308e-20,1.451875155165797e-35
638,2.775563735870378e-129,3.013360618525548e-110,4.703357124626658e-78,4.8973257286037e-58,1.988006143505792e-41,2.8543426065711912e-24,8.870020057039289e-15,1.6870076525913162e-7,0.012417114847287494,0.790041901703529,4.3668941701106325e-5,8.844074632216725e-12,6.961304996368372e-20,3.2431890785861615e-35
639,6.939211100073766e-130,7.53395565072443e-111,1.1768309512854154e-78,1.2283350185004542e-58,5.0385144373594435e-42,7.922379945832708e-25,2.921944682689661e-15,7.87894497815078e-8,0.008634936470544839,0.845874007654418,6.608399519962618e-5,1.5109633790030753e-11,1.2173400856049625e-19,5.748417734671017e-35
640,3.1584999999999997e-134,5.7967e-115,1.0379999999999999e-81,4.1904e-61,7.171299999999999e-44,8.2535e-26,7.4193e-16,3.9103e-8,0.0061925,0.88745,9.3589e-5,2.3085e-11,1.8849000000000002e-19,8.9672e-35
641,2.0214432961518497e-134,3.709898095201566e-115,6.643410212300994e-82,2.6821844954303953e-61,4.592014939453814e-44,5.305349242372006e-26,4.812605542052261e-16,2.6188696120540782e-8,0.004583022580573143,0.9199073486614799,1.4513751611443086e-4,6.533393619956962e-11,9.909855893934918e-19,2.1003822292057668e-33
642,1.137065235273102e-134,2.0868279852306725e-115,3.7371339099664213e-82,1.5090655059525083e-61,2.585452964401282e-44,3.0081336049777077e-26,2.7734394164536936e-16,1.5937108447014435e-8,0.003230884706066463,0.9504137672441649,2.3851974424106463e-4,1.739572501365844e-10,3.2468852598982807e-18,8.05927054327157e-33
643,5.0536595648842943e-135,9.274901313589962e-116,1.6611799444813496e-82,6.710570737594242e-62,1.1517146296218432e-44,1.3627137463974054e-26,1.304257719828997e-16,8.391562713217702e-9,0.00215724154127321,0.9759465114961099,3.71789814310483e-4,3.482465959738143e-10,6.950988135706325e-18,1.796373654273449e-32
644,1.2634559892250403e-135,2.3188499485821276e-116,4.155571673308514e-83,1.6817324104422649e-62,2.9090048989493487e-45,3.6995032521140266e-27,4.075165488028663e-17,3.5953846529473217e-9,0.0013832482509866378,0.99348283716537,5.430018562532675e-4,5.874936278740294e-10,1.2098093341009583e-17,3.1811179828131613e-32
645,4.301699999999999e-140,1.3037e-120,2.7443e-86,4.2805e-65,3.1111e-47,3.0703999999999998e-28,8.5672e-18,1.5919e-9,9.3006e-4,1,7.5021e-4,8.9099e-10,1.8683e-17,4.9599e-32
646,2.7530913577850747e-140,8.343696589425605e-121,1.7563935955114193e-86,2.7397700860220217e-65,1.991877242326534e-47,1.9717003345227776e-28,5.5398775784697625e-18,1.0551193023484282e-9,6.66683753412962e-4,0.9911893171515247,0.001094166067055116,2.165734111401807e-9,8.129429584173984e-17,9.06178248316448e-31
647,1.5486173331172731e-140,4.693346268261492e-121,9.880140705149429e-87,1.541377025429575e-65,1.1212241659446975e-47,1.1159447432487915e-28,3.1748740733693015e-18,6.310860326695104e-10,4.497508719255913e-4,0.967774351454574,0.0016674487156146675,5.301400821853696e-9,2.5418307901254194e-16,3.435444214771004e-30
648,6.88278067756934e-141,2.085949794684579e-121,4.391631775627566e-87,6.853315088261178e-66,4.991734083995938e-48,5.033810247134166e-29,1.4743734790339571e-18,3.2117531181637873e-10,2.818531137317397e-4,0.9342807271818612,0.0024558523306466616,1.027129647660468e-8,5.368379142624741e-16,7.635960657067337e-30
649,1.7207370346439733e-141,5.215079268717749e-122,1.0984266920704695e-87,1.7164422681510707e-66,1.2575760723632605e-48,1.342569774520272e-29,4.405597897990771e-19,1.2676226064216494e-10,1.6558223702525863e-4,0.8952340686060988,0.003445171297119104,1.704872742090378e-8,9.287473663416041e-16,1.3506291332909117e-29
650,4.381999999999999e-146,2.1423e-126,5.4298e-91,3.2587e-69,1.0093999999999999e-50,8.820400000000001e-31,7.5617e-20,4.9222e-11,1.0353e-4,0.85516,0.0046212,2.5607e-8,1.4294e-15,2.1045e-29
651,2.804482558424108e-146,1.3710739918562053e-126,3.4751335943654774e-91,2.0857098895892371e-69,6.462036432530395e-51,5.659805031951386e-31,4.877937362769902e-20,3.2360992519215774e-11,7.23138658688836e-5,0.8082311288363653,0.00637487647646611,5.455089155353559e-8,5.21822971216141e-15,3.0129865276963894e-28
652,1.577524063536088e-146,7.712311540040895e-127,1.9548258378963426e-91,1.1733572559912622e-69,3.636820363467722e-51,3.1988733785208295e-31,2.783505764636915e-20,1.9090923667762467e-11,4.697684295068758e-5,0.749261665145531,0.00905476339010898,1.2200744004671344e-7,1.5449208641246568e-14,1.1249092556105766e-27
653,7.011246233260142e-147,3.42771577453871e-127,8.688793249444691e-92,5.216481655986685e-70,1.6184310081398494e-51,1.4381558091145802e-31,1.2798870851189771e-20,9.444748556701266e-12,2.774900709804979e-5,0.6837396370365141,0.012583092065518796,2.2723334276312354e-7,3.208363271425102e-14,2.4912685320666947e-27
654,1.7528434578395973e-147,8.569535321576759e-128,2.1729664986173025e-92,1.3058868480405015e-70,4.069475818746517e-52,3.782030931388879e-32,3.6856320373402675e-21,3.455422297093369e-12,1.4860434163607996e-5,0.6171530726183314,0.01688209382728574,3.6948529698635583e-7,5.508279785817031e-14,4.3997682056818746e-27
655,3.3389e-152,2.5722999999999998e-132,8.040699999999999e-96,1.8488e-73,2.4492999999999997e-54,1.9566e-33,5.1016e-22,1.1559e-12,8.5412e-6,0.55499,0.021874,5.4802e-7,8.4408e-14,6.8498e-27
656,2.1368974581187457e-152,1.6462737475231245e-132,5.1461162660012706e-96,1.183291993790726e-73,1.5678925370829612e-54,1.254751735831532e-33,3.2848841683187003e-22,7.551825314572682e-13,5.844233604801104e-6,0.49531536398660336,0.0286439223019228,1.0427375214774069e-6,2.624111487782862e-13,7.729188837591916e-26
657,1.2020063159128615e-152,9.260307670916042e-133,2.8947604348692097e-96,6.656632430273685e-74,8.822888741534588e-55,7.084083017028322e-34,1.8682294332659421e-22,4.406985689506854e-13,3.6789906071774832e-6,0.4344468727782904,0.038116524322106826,2.123865792628164e-6,7.299667431951185e-13,2.8304535901273643e-25
658,5.342266349376041e-153,4.115711385685216e-133,1.2866353822365135e-96,2.9591631246864786e-74,3.92503389682476e-55,3.176641596583665e-34,8.52403414053833e-23,2.1304494071546863e-13,2.0603368071533127e-6,0.3752516995766757,0.04997336519132945,3.776153303040217e-6,1.4848199632228077e-12,6.23912805461594e-25
659,1.3355847674823108e-153,1.0289494181695941e-133,3.2174398373587753e-97,7.405376687328474e-75,9.8550462140995e-56,8.261377174260042e-35,2.3817372989448372e-23,7.281847498683439e-14,1.0031380047527607e-6,0.320597017583374,0.06389600404036805,5.984348542301513e-6,2.5247159888336646e-12,1.0996968212736343e-24
660,1.9029e-158,2.2566999999999998e-138,8.9115e-101,7.817100000000001e-78,4.4447e-58,3.3516e-36,2.6308000000000003e-24,2.0616e-14,5.2226e-7,0.27335,0.079566,8.7332e-6,3.8474e-12,1.7102e-24
661,1.2178566215671421e-158,1.4442891202343557e-138,5.703416625281334e-101,5.003133051553414e-78,2.8450701824141965e-58,2.148368876243032e-36,1.691550059712087e-24,1.3403848690939658e-14,3.5163820120958605e-7,0.2315724735304377,0.09907908972892478,1.5093551384409823e-5,1.0345884523382316e-11,1.5319187210173284e-23
662,6.850449872283127e-159,8.124137738419577e-139,3.208229944557857e-101,2.8144561285219964e-78,1.600826081146682e-58,1.2119115261638326e-36,9.595785420976218e-25,7.755921117853936e-15,2.1576573073372705e-7,0.19227517376475947,0.12409359611654903,2.7993211277093796e-5,2.6847365893425137e-11,5.475779728087917e-23
663,3.0446512322291213e-159,3.6107401200238156e-139,1.425942343093712e-101,1.251077312713874e-78,7.11987210672068e-59,5.42353057963116e-37,4.351889946271128e-25,3.680396199298385e-15,1.1534495965307496e-7,0.15674863723386243,0.1536349576397109,4.720237547757286e-5,5.325086500177681e-11,1.1997689374649842e-22
664,7.611705579034166e-160,9.026988589520388e-140,3.565562061530466e-102,3.1300468593716746e-79,1.7857308546496898e-59,1.3981857984159887e-37,1.1868496477106847e-25,1.1854528538285524e-15,5.107825904828187e-8,0.12628340046864356,0.1867286127752485,7.249123978536796e-5,8.945540274008566e-11,2.109273401414118e-22
665,8.111699999999999e-165,1.4467e-144,7.3919e-106,2.4633e-82,6.0322e-62,4.4332e-39,1.0370000000000001e-26,2.7927e-16,2.3668e-8,0.10217,0.2224,1.0363e-4,1.3536e-10,3.2755999999999997e-22
666,5.191489981845896e-165,9.258885247337926e-145,4.730851153578853e-106,1.5765563974633884e-82,3.861077132574403e-62,2.8406655139098058e-39,6.660438724709127e-27,1.8089646841013531e-16,1.573851839046616e-8,0.0825442409342409,0.2634262711202198,1.6499262630492636e-4,3.1986945308788036e-10,2.3493094635466147e-21
667,2.92021514774846e-165,5.2081283088055075e-145,2.661139838666437e-106,8.868584825468156e-83,2.1723371169626257e-62,1.6014032314149748e-39,3.770865660223508e-27,1.0398509141769155e-16,9.462129863169494e-9,0.06497396697479108,0.3117275340466942,2.7941655079331e-4,7.696407984821212e-10,8.149397125317582e-21
668,1.2978755813680757e-165,2.3147294242241266e-145,1.1827675359645936e-106,3.9420815359854805e-83,9.659997620636468e-63,7.1554101196524135e-40,1.7021977333833247e-27,4.8620790220180146e-17,4.863175140639754e-9,0.04989777254822079,0.36504366141305855,4.4436716212923054e-4,1.481201417332422e-9,1.7718454055315243e-20
669,3.244713663651282e-166,5.786888334151638e-146,2.9573572617516957e-107,9.860730896685413e-84,2.4208487677644574e-63,1.8320671501033755e-40,4.5535187102876165e-28,1.4888486015112482e-17,1.965994945406676e-9,0.03775425208110034,0.42111452585294873,6.573098489767673e-4,2.451078690788482e-9,3.104711132354193e-20
670,2.5864e-171,6.7762e-151,4.588999999999999e-111,5.784699999999999e-87,6.122699999999999e-66,4.5282e-42,3.1244999999999997e-29,2.8731e-18,7.9493e-10,0.028982,0.47768,9.1571e-4,3.6758e-9,4.8126e-20
671,1.6552964726552258e-171,4.336769795859885e-151,2.936976333680619e-111,3.70228570072226e-87,3.918884127061045e-66,2.900744190977159e-42,2.0051281093327456e-29,1.8557328719192986e-18,5.235959142015681e-10,0.022446591015655968,0.5378202205368177,0.0013578773281160937,7.752496962114954e-9,2.7923829319193023e-19
672,9.311047507152983e-172,2.4394348436582063e-151,1.652065944679911e-111,2.0826153531414676e-87,2.2047376288941916e-66,1.6344524987054384e-42,1.1335001302940916e-29,1.0613164409151798e-18,3.097945581849706e-10,0.01679456474204811,0.6032593777562403,0.002110246769149353,1.721955594137789e-8,9.33760781891101e-19
673,4.138248541317576e-172,1.0841952254465841e-151,7.3426952103889425e-112,9.256922791995446e-88,9.802755441968147e-67,7.294258609451371e-43,5.0982767658906434e-30,4.90518573951412e-19,1.5414604506758902e-10,0.012135962960612263,0.669703424707254,0.0031524715461245653,3.198538643958335e-8,2.010324523994307e-18
674,1.0345680285614518e-172,2.710510232766398e-152,1.8358775079858545e-112,2.3151980083841394e-88,2.4551291166629136e-67,1.8576521545655722e-43,1.3432236192269183e-30,1.4400713799176291e-19,5.72704879668049e-11,0.008580827452784285,0.7328583144388452,0.004464204882066518,5.1958397958525874e-8,3.507560577398342e-18
675,6.168399999999999e-178,2.3191999999999995e-157,2.1321999999999998e-116,1.0124e-91,4.6476999999999995e-70,3.5714999999999995e-45,7.195799999999999e-32,2.2450000000000002e-20,1.9788e-11,0.0062392,0.78843,0.0060251,7.7047e-8,5.4241e-18
676,3.9477768431772604e-178,1.4842884491101802e-157,1.3646136798093168e-116,6.479461346816647e-92,2.974730182470357e-70,2.2874023903353887e-45,4.614907846401907e-32,1.4468779380381206e-20,1.2939924744954922e-11,0.0046582862325594224,0.8426564700750497,0.008386726885736535,1.4714988607193052e-7,2.5767398024279994e-17
677,2.2206253392163773e-178,8.349127111382726e-158,7.676010218565721e-117,3.6448008925580176e-92,1.6734931224373555e-70,1.2883596035417103e-45,2.605775398216462e-32,8.242507365019002e-21,7.561956667690895e-12,0.0033254940954188287,0.899153728834431,0.012035344157284595,3.009947376517858e-7,8.24437483210407e-17
678,9.869455237068628e-179,3.710728066082746e-158,3.411622654291691e-117,1.6200229698910657e-92,7.43997357169175e-71,5.744331415803374e-46,1.1687757268300633e-32,3.7751686594661965e-21,3.665735217949411e-12,0.002261168841998524,0.9496947525562873,0.01685263798596439,5.367334461956758e-7,1.7530003960566143e-16
679,2.4673743223823227e-179,9.276875604418383e-159,8.52976498145103e-118,4.051319114827449e-93,1.862514239339963e-71,1.4568450641264308e-46,3.0428190362911036e-33,1.0707479692755921e-21,1.2628998454719512e-12,0.001485655725718813,0.9860525175187624,0.02272029454309612,8.525179031597103e-7,3.041831605935214e-16
680,1.1004e-184,5.799699999999999e-164,7.4143e-122,1.3205e-96,2.6386e-74,2.1752e-48,1.2667e-34,1.3323e-22,3.6509e-13,0.0010193,1,0.02952,1.2465e-6,4.6894e-16
